ImageId,PredictionString
ID_85788043a,0.13968989 -0.015902877777591442 -3.1046609712117395 4.917710621532032 15.797011218036472 102.95798778533936 0.201734269522845 0.14732043 3.098180764295475 -3.1362200510972222 -17.136876438906565 10.89547101190158 64.92142081260681 0.4751518090059891 0.15680149 3.1073772874367345 -3.129635825874754 -16.444087943374445 13.148125295294767 76.90958380699158 0.31270993998104196 0.15791519 3.139391122730852 -3.129495471837469 -18.94687119675633 14.721693523470545 90.30475616455078 0.29225037310783514 0.14776812 3.129329906996153 -3.1325415821098765 -9.96606279978419 10.545619924558988 62.39059567451477 0.42023169780136765 0.16281894 -0.015832236765540707 -3.10226912249858 5.113479546237977 21.00287326557124 129.21271324157715 0.21473662265789448 0.15949583 -0.05453455111739782 -3.109420495229312 5.4585377604553855 19.29966258715975 114.80835676193237 0.3082989094845173 0.15694427 -0.06425853835083213 -3.1084398125582418 15.126467442585621 22.217938949155755 136.9699001312256 0.34847327798736955 0.15608968 3.139516812985429 -3.1341726799779615 -10.919999348826604 8.076535384465622 46.65132164955139 0.5081355306643593 0.15594596 -3.1323524354487335 -3.134381717192479 -7.968630257417419 9.409823487807678 54.511260986328125 0.28763234226234213 0.15235189 3.116050227202089 -3.132605455937334 -6.790707352167412 9.041843782473968 51.392996311187744 0.43378095856161464 0.15637015 3.127197509879381 -3.1390002389722547 -6.6024046386677595 10.412092988992416 58.49285125732422 0.2703630537311168 0.15109745 -3.1281388296893016 3.140286823856183 -10.207504964863785 5.7297997508767535 29.19185161590576 0.5686649608632235 0.1482552 2.6455927079700334 -3.1286729873442134 -14.647862100187481 4.280097195777482 20.737436413764954 0.28462834026405814 0.13105884 0.037357687782008424 -3.1086803023987493 11.788198518887377 5.684927080319445 24.44446086883545 0.2500405228246188 0.16041303 0.026127518917872856 -3.0928265658491334 13.378314410949432 6.794264649654114 27.68927812576294 0.4551843080669005
ID_4b8f96a5c,0.15159492 1.0414493662286561 -3.118011027696081 16.70695765909587 18.337811164028444 117.87641048431396 0.27080850106607784 0.1466227 0.1897594841599401 -3.109888048964091 30.11055336605069 17.596504779470756 111.63802146911621 0.30895680715325335 0.14432177 -0.6175798997449695 -3.1259207410090646 34.19248143354715 18.57885195759587 115.72427749633789 0.2133053096712809 0.16212568 2.9382575374465363 -3.1192955692582807 5.12710194962442 17.969813417006897 106.5830945968628 0.29782893190550547 0.15160017 2.777180291134221 -3.1187241469793996 6.795166574395435 16.38942465537986 98.418527841568 0.26305464586122546 0.15587188 0.04331275239934955 -3.0962843244248113 7.7942143798700165 8.524484406243324 49.0950345993042 0.38497874807908933 0.1624998 0.003233914464584849 -3.09710809414322 7.865692894269394 8.156260584831198 44.602182507514954 0.4353301367153079 0.15770186 0.0251566675619994 -3.0966290702396115 14.460880656691907 6.800347145413642 35.70663332939148 0.30344197924749094 0.14988634 -0.3310623486052825 -3.0997097698324403 14.173555674270757 6.345716128286724 33.72672200202942 0.33835511716350536 0.14291164 2.6270184597119925 -3.1169639100604734 14.871744173608345 4.954025634716135 24.09430295228958 0.38152629657235204 0.12910157 2.931974695603712 -3.1234598365896424 13.566412817799973 4.36661439473063 21.311496198177338 0.253812908543205
ID_080ddeae4,0.13622493 -3.1246188252369307 -3.112313950555869 -46.451950722141355 11.078601790179462 70.20244002342224 0.3252917234147385 0.13781348 -3.0980752172732817 -3.122524542855569 -28.653894279029352 10.370057301907478 61.46026253700256 0.3295030787529126 0.13130991 -3.10885930245478 -3.119438935192772 -28.06681215972677 11.587063734240607 69.76052522659302 0.26256477646458304 0.1465366 -3.1249438638934848 -3.128085546317049 -27.619189382913095 12.299876770143534 73.67667555809021 0.36669403995766103 0.14615677 -3.1413475336648835 -3.124522889154502 -27.54810089917188 13.119316956167246 78.71571779251099 0.4139656804489613 0.15096156 3.1395898028269147 -3.1349523348086556 -18.711293760379583 17.62432498631948 103.89478206634521 0.35668833358640156 0.14811683 3.1262889029463037 -3.1355249882959804 -11.918023120206465 20.43539445515288 121.62060737609863 0.25770457166355903 0.15269893 3.1308997134683185 -3.1401493978970727 -8.304522078078856 16.709726895043477 102.76384353637695 0.3402043714390985 0.15212561 -3.140246508499639 -3.1308560763769826 -10.973085161819803 16.16817660193579 96.43121361732483 0.27865698661819244 0.15074122 -3.119406377003656 -3.131234411271759 -28.899222225763815 13.00864503388174 71.63527607917786 0.380033780144194 0.15602192 3.0649352512415438 -3.138485336797782 -17.369788519585384 12.182361461168385 68.64551305770874 0.5988937902649331 0.14740467 3.122253510956702 -3.1377106999331197 -13.931463067875548 11.472124161438115 64.60436582565308 0.5088829521492089 0.14744069 0.02358645561760263 -3.0940530468993863 -2.648511227741586 16.95096280253413 93.9429759979248 0.2921052338343938 0.15407825 0.024933838722857718 -3.098977057384797 5.949749160963427 19.36109922872001 107.27287530899048 0.32472897470347983 0.15620285 -0.032714715281194434 -3.100014368193694 6.673867120441505 21.045657620291056 118.78578662872314 0.2555105469655448 0.15487498 -0.018083756491339406 -3.10064988036687 -0.7808848671129678 12.466772864867615 67.30062961578369 0.5095807355994951 0.15114969 -0.037553321928554345 -3.0956579094105443 5.303226021899603 13.34069594183267 71.7211663722992 0.27670955881746573 0.14717302 0.0010885315033918588 -3.096527462946721 2.673626527396081 8.527867470431062 43.74716281890869 0.4444699007650337 0.15863365 0.02332825428343264 -3.093054650472947 13.877398448678706 11.59870587025746 57.51464366912842 0.3652022008237525 0.16068956 0.011308497342916266 -3.0957418998056134 13.669587299684824 9.720884524994696 48.654815554618835 0.49164535996434244 0.15922862 0.03670311588440438 -3.092312669503041 13.859276184974444 8.655797772186204 40.31549096107483 0.5076583959587075 0.15628414 0.014797904733622372 -3.090169472741433 14.319030624922597 7.608666412974102 33.18876028060913 0.41439725525682714 0.16082811 0.013308141851955778 -3.092421779530593 13.48652735900004 6.351846056466296 26.13481879234314 0.47851526357617347 0.15103383 0.025421339735410886 -3.0989278202229222 14.15091489482582 5.794029850893871 22.092752158641815 0.41898861840075824 0.14661312 -0.030561475377570053 -3.100664122151681 12.634891486581623 5.021866717198027 19.322282075881958 0.19604168458365895
ID_73094e19c,0.15646651 0.020074254914818887 -3.096492687361785 -6.206408669402973 11.221462225223267 60.21617650985718 0.497218463486995 0.14356378 0.02358644255885306 -3.096735255914279 -2.521221219035772 11.028533776255964 58.54805111885071 0.2762821156327456 0.14545709 -0.045677614117967245 -3.1010485013299665 -2.168806395117749 13.506781095902038 72.34774827957153 0.20992570299868193 0.15266186 -0.015507006116214006 -3.101709870743104 -0.2621606875883973 18.028962194688617 98.69651794433594 0.3803309174156401 0.1592335 0.08336822685142589 -3.091912480192729 -2.5581668988575235 8.46853874187023 43.81178617477417 0.25928366364877165 0.15742098 -0.00655236403479991 -3.088626379268714 -1.8971970680178136 9.125628008714585 46.37970328330994 0.2838723912146712 0.15598992 0.03070185934302718 -3.0899542291932782 -0.3465126423439085 7.229901105193463 33.385446667671204 0.33805431923160356 0.1470931 -0.0260658337845391 -3.096799222873994 -0.12193862298680277 6.3812337559919765 30.198419094085693 0.2347992894281529 0.15045008 0.010332633407990795 -3.1023346987837037 -6.768825305216904 4.8908283776821895 19.833211600780487 0.40092816650790974
ID_3ca67e8c8,0.14132875 3.0891848848991765 -3.1209107545488557 -23.448899150334945 10.114627441530253 59.412169456481934 0.3642375718039417 0.13968799 3.0115549845185368 -3.1153607947104653 -25.212318188733253 12.240263447622599 73.39405417442322 0.28655278078155877 0.14903088 -3.138167023038944 -3.13301330816979 -26.148638488175852 11.434540133714913 63.958775997161865 0.44559497969630135 0.15074629 -0.0055793738422925615 -3.1089501736038407 3.0312240076291888 18.126211906621084 105.19170761108398 0.3933048315834459 0.15881166 -0.05487687790206563 -3.1045185049348554 11.876032770955979 27.48137723322524 154.627525806427 0.23836683383529386 0.15877412 0.027965224202467925 -3.099413028108426 11.876087594209187 9.007493825204898 44.277435541152954 0.25304454962601713 0.14886522 2.744967091270314 -3.1118810550593814 12.066772396042714 7.149246885823241 33.61563682556152 0.4796209599522655 0.14792943 0.0362628636342344 -3.102054799097129 14.09517105898974 5.846522993461657 23.194202780723572 0.3983630497847438 0.16291545 0.03823078871454823 -3.092926303046294 12.744476816115442 5.490447376304523 21.07883095741272 0.3590489726905864
ID_bfe635d98,0.15413894 0.04902409695489052 -3.096738500642129 -1.295206587356199 21.915138774329034 132.60900974273682 0.23461658295701748 0.15504715 0.014489175159862255 -3.0986388718062123 0.6751374494613517 19.62205629463805 110.35964488983154 0.31850615190974035 0.15158634 3.132365995963601 -3.1306192503594836 -9.072923007017419 7.9562897191538084 45.52923142910004 0.42707871786494855 0.15608756 3.117035769034838 -3.127418531226464 -6.639502089065183 11.6148648016698 66.62074327468872 0.3017001520691613 0.16055891 -3.1392917202872845 -3.1344541070335588 -9.305416427099956 12.923570832376505 71.53988480567932 0.32020171398562464 0.15894744 0.018258276667880116 -3.1008153689377984 1.4272570124941155 12.425044340160468 70.4581081867218 0.4582186299349227 0.1560427 0.13944889924642354 -3.088636791455098 3.7452772430401824 13.628631390641301 75.37009119987488 0.20458026601018428 0.1488337 0.008860008081885105 -3.0952693579071244 5.487312803465989 13.208889797535775 73.04027676582336 0.32361007241658635 0.15500966 3.117857952758095 -3.1352241822802505 -10.405940716610594 9.884026946739324 52.474015951156616 0.30031851933795806 0.1612468 0.06943069480033673 -3.0877986830943307 4.585264808083766 11.594314584670794 63.04072141647339 0.2851708705131167 0.15732172 0.012889943867411177 -3.095901599275418 4.984484233414876 10.66908819994056 56.226158142089844 0.5034223698612766 0.151188 -3.120342554966461 3.1414194350414952 -9.514384864643812 6.931681001974006 35.480886697769165 0.5744067282064036 0.13200328 0.0257462612036131 -3.086583426343747 4.042909875717996 5.26029589080601 27.384310960769653 0.21378636583250324 0.14500555 2.828557497155113 -3.1234631334715566 -11.280896810984332 3.4362021133083265 16.9150710105896 0.312436259317006 0.16076832 0.033661783820394905 -3.084616011130162 5.038795839358734 6.296119813368838 29.75124418735504 0.5149652145890465 0.15511002 0.0346947627438085 -3.0843892117315015 5.751956305887715 5.672978713644765 25.455397367477417 0.47879748123290433 0.15130633 0.029521480966817584 -3.088315585749694 5.46554413740604 4.2481340212104035 16.851598024368286 0.41066785674037365 0.12610042 -1.807877091568157 -3.129871320100971 16.052462342565835 5.966202032280096 23.75376969575882 0.18310836444218206 0.15189901 0.01957397301632653 -3.0898356308513364 5.846987401762373 3.519009594255344 10.060863941907883 0.31624926899989536
ID_9042648d3,0.15861851 0.04663778116680477 -3.093732515471526 0.3850336404892337 21.608804936046123 107.11429119110107 0.3175714044724502 0.14817424 0.00010440062254188918 -3.1021336523168763 1.1110169707726694 18.147083711706717 87.27520704269409 0.3398757784912797 0.15781046 0.021796425314351643 -3.101726634549447 -1.7058067145001994 13.42275555548004 63.05391788482666 0.3860354037100155 0.15726437 -0.019199889624042996 -3.101661628233739 1.8142978458061458 11.813992809106825 54.31750416755676 0.3311059898921315 0.1535893 1.4163178778539376 -3.110590489702769 -18.850697826582742 9.238139821243497 36.5350067615509 0.4066813070375492 0.15861672 0.041383114538186404 -3.092437023418494 -3.603333879769971 5.550404423746651 20.34974843263626 0.4011350323113133
ID_ef5c4222d,0.15047741 2.15299218286141 -3.1173462887578687 20.71700724259619 11.959562951407438 47.49497473239899 0.45818131369654186 0.14274414 1.658213134405284 -3.1237915233993014 35.843322046553844 15.115101306673674 58.75211954116821 0.4026885819371066 0.15163437 2.507504289870265 -3.121240211772271 10.890127425900292 7.924013929645085 30.030566453933716 0.4237363023706146 0.15115309 0.019655197459944797 -3.0990189892523965 9.982819110179886 4.429579545533189 13.811981678009033 0.25508081230721324
ID_07a9fd761,0.1499832 3.0683830940049583 -3.118787970515438 -8.433152626794447 17.64022819743568 103.63030433654785 0.2656286662601251 0.15268432 -3.043396307753771 -3.12072121177847 -14.698366984519126 7.544840609350569 43.25924217700958 0.4546391812361875 0.14210965 -2.9266222220830067 -3.1170634796195706 -13.206784690799045 7.462097306742063 41.243404150009155 0.3654660487130759 0.15454704 2.7613611896991346 -3.121777309226342 -14.393791819991398 8.937918504838969 50.618958473205566 0.4150366354110527 0.136193 -3.1246932531409004 -3.1296823025965175 -8.122269227894904 7.215391978599109 40.846723318099976 0.22649957746364024 0.15362684 3.1284313621893385 -3.1399789062612733 -8.691143616576849 8.659292494559967 48.72849881649017 0.4325651990114632 0.15951483 3.107867447395022 -3.1367820744686803 -9.58826132072991 10.147160028720581 57.970863580703735 0.5007041014142404 0.16042343 3.140898861251632 -3.1259916742616376 -10.206139459748922 13.86488489852363 77.68905758857727 0.4435363570612844 0.15471895 2.958559735115824 -3.1354898383193692 0.29015440161837225 12.21235804305488 67.75792837142944 0.5632839545442382 0.12594655 -2.893286044165136 -3.1057407801323613 -16.91958809793749 4.677897099725717 25.43652057647705 0.1842266830681244 0.15181234 1.5312382978290473 -3.1110382379316768 -15.459086398587832 5.48144798611667 29.562312364578247 0.3003915191454201 0.15330392 3.087131945524603 -3.138164723413535 -10.506144949824671 8.062951719304667 42.90432929992676 0.5469800128114978 0.15341592 0.0035519959426940444 -3.1000200306349477 1.3474905589106654 9.309238185344064 48.80261719226837 0.5092678760679478 0.14035498 -2.8293160823152537 -3.123390557365962 -15.946897889924315 4.58544146810955 23.616698384284973 0.30420435945326674 0.15645331 0.02323096795623591 -3.089001251506158 2.7381505565780304 5.919865002111429 28.84487211704254 0.48956850535495317 0.16390574 0.049637561842822815 -3.0838871878855905 5.891883890562515 8.175591363353206 39.21160101890564 0.5149502462625689 0.16577491 0.03523441996515604 -3.082982564466544 5.557418984544016 6.590367934388089 30.45613169670105 0.5277642677834561 0.15496191 -0.006495594240532641 -3.081778021650859 5.411793846817269 5.314099528978449 22.670143842697144 0.37532433022907846 0.15334821 0.018031745885645087 -3.087732033925601 6.293260464343613 4.029551830834455 12.513495981693268 0.4120277852027125
ID_d6f3d6c41,0.142948 2.798227364549507 -3.112031206610151 -29.9735214986304 12.628255347407226 84.0458333492279 0.35055469337108086 0.14372037 2.6555003938777513 -3.118428165214606 -32.32155816525955 6.716796492853529 43.099868297576904 0.19840130600469072 0.13820995 2.612017847722245 -3.112715473520108 -35.93535088702465 10.961561760072733 68.44230890274048 0.19441086560239454 0.1472336 -3.120577395523222 -3.1204994340711316 -30.665084292691088 12.579202254309049 78.74583601951599 0.3790733079521448 0.1583072 0.009818268548556284 -3.1020955351465425 -6.054017517070844 14.450904201079771 83.23755860328674 0.2223154388206708 0.14278664 0.05831068201177772 -3.097590183960744 -5.28466470225659 7.699217862304507 41.42144322395325 0.33155046312124153 0.15311407 0.004985753270438453 -3.100679898756095 -4.593497393851596 8.37917671555115 45.47159969806671 0.4957837499326976 0.14839104 0.010037143504552457 -3.099510612087794 -4.515290041159226 5.113491644337002 26.45534574985504 0.39061469533307475 0.1629778 0.038591953856390894 -3.1019129810207566 -5.222829252028716 7.762561759297762 39.39141035079956 0.3005458948112585 0.13864927 -0.8791064641077876 -3.1217164063178977 20.337368546085262 9.410476636595586 46.18903398513794 0.3246445229843892 0.15005787 0.14102970327815736 -3.0998302941494664 -6.901064540696411 4.451488126450435 21.02120965719223 0.40054506087051023 0.15455456 0.020360565719095447 -3.1179038808965167 -7.263614656134093 5.2141770507856435 24.26929622888565 0.19497109579387553 0.14312665 1.7840159108198423 -3.115133924531289 26.308126583901284 10.084609063812167 47.45493829250336 0.2086594042802822 0.1550433 0.039307643136114664 -3.094722868996211 7.170666973401474 6.379533904082184 28.276437520980835 0.3909660939795166 0.15226805 -0.014052495988830327 -3.0972214249246797 6.7060031817130294 5.403945450856511 24.295487999916077 0.3159626724014933 0.14507954 1.5400807584737417 -3.107792580621787 22.78356582136548 8.481756649401204 37.5070184469223 0.37013926826370097 0.15060514 0.016139076487486075 -3.093148699151822 -0.21362258995846184 4.140794977497796 16.197490692138672 0.46393798945906195 0.13992706 0.010941405408413134 -3.0985641238563737 -4.831198190184206 3.3651839547861195 11.56301200389862 0.27776849521645663
